Source_file,Ref video,  Resolution, Color_encoding, Aggregate_vmaf, Subject_score
Test03_City_D06, Test03_City_D01_, 1280x720, yuv422p, 6.9399237659, 24.57
Test03_City_D07, Test03_City_D01_, 1280x720, yuv422p, 6.57255904165, 59.25
Test03_City_D08, Test03_City_D01_, 1280x720, yuv422p, 5.95377941387, 50.57
Test03_City_D09, Test03_City_D01_, 1280x720, yuv422p, 5.75942200131, 51.86
Test03_City_D10, Test03_City_D01_, 1280x720, yuv422p, 7.98300167846, 81.04
Test03_City_D11, Test03_City_D01_, 1280x720, yuv422p, 6.20295900715, 28.54
Test03_City_D12, Test03_City_D01_, 1280x720, yuv422p, 7.68686565188, 36.39
Test03_City_D13, Test03_City_D01_, 1280x720, yuv422p, 4.81981942968, 54.57
Test04_City_D04, Test04_City_D01_, 1280x720, yuv422p, 6.44138285575, 84.91
Test04_City_D01, Test04_City_D01_, 1280x720, yuv422p, 99.9942838393, 77.30
Test04_City_D02, Test04_City_D01_, 1280x720, yuv422p, 5.63792965192, 86.58
Test04_City_D03, Test04_City_D01_, 1280x720, yuv422p, 4.96538604736, 84.48
Test04_City_D05, Test04_City_D01_, 1280x720, yuv422p, 8.17177814075, 81.58
Test04_City_D06, Test04_City_D01_, 1280x720, yuv422p, 3.3258203277, 4.58
Test04_City_D07, Test04_City_D01_, 1280x720, yuv422p, 7.78230809066, 28.64
Test04_City_D08, Test04_City_D01_, 1280x720, yuv422p, 7.51072605306, 39.33
Test04_City_D09, Test04_City_D01_, 1280x720, yuv422p, 6.47587587592, 77.55
Test04_City_D10, Test04_City_D01_, 1280x720, yuv422p, 7.53127868327, 52.61
Test04_City_D11, Test04_City_D01_, 1280x720, yuv422p, 5.47009614467, 10.30
Test04_City_D12, Test04_City_D01_, 1280x720, yuv422p, 6.22643095246, 48.91
Test04_City_D13, Test04_City_D01_, 1280x720, yuv422p, 6.959619821, 67.12
Test04_City_D14, Test04_City_D01_, 1280x720, yuv422p, 6.21529961745, 56.85
Test05_City_D04, Test05_City_D01_, 1280x720, yuv422p, 2.3692932633, 52.00
Test05_City_D01, Test05_City_D01_, 1280x720, yuv422p, 99.9915801143, 10.07
Test05_City_D02, Test05_City_D01_, 1280x720, yuv422p, 1.27236078401, 65.97
Test05_City_D03, Test05_City_D01_, 1280x720, yuv422p, 1.57329084254, 57.30
Test05_City_D05, Test05_City_D01_, 1280x720, yuv422p, 1.57360830773, 28.77
Test05_City_D06, Test05_City_D01_, 1280x720, yuv422p, 1.24970897632, 64.73
Test05_City_D07, Test05_City_D01_, 1280x720, yuv422p, 1.69511042776, 55.13
Test05_City_D08, Test05_City_D01_, 1280x720, yuv422p, 1.54843221125, 51.90
Test05_City_D09, Test05_City_D01_, 1280x720, yuv422p, 2.10979706166, 69.50
Test05_City_D10, Test05_City_D01_, 1280x720, yuv422p, 1.75590897584, 53.60
Test05_City_D11, Test05_City_D01_, 1280x720, yuv422p, 1.43539166277, 62.77
Test05_City_D12, Test05_City_D01_, 1280x720, yuv422p, 1.5042252557, 52.43
Test05_City_D13, Test05_City_D01_, 1280x720, yuv422p, 1.90391444819, 50.67
Test05_City_D14, Test05_City_D01_, 1280x720, yuv422p, 1.43461842024, 52.47
Test05_City_D15, Test05_City_D01_, 1280x720, yuv422p, 1.62167480977, 60.27
Test05_City_D16, Test05_City_D01_, 1280x720, yuv422p, 1.87967284472, 66.43
Test06_City_D04, Test06_City_D01_, 1280x720, yuv422p, 3.06480636707, 72.47
Test06_City_D01, Test06_City_D01_, 1280x720, yuv422p, 99.9882345752, 22.31
Test06_City_D02, Test06_City_D01_, 1280x720, yuv422p, 1.55919223047, 76.59
Test06_City_D03, Test06_City_D01_, 1280x720, yuv422p, 1.92325646465, 76.25
Test06_City_D05, Test06_City_D01_, 1280x720, yuv422p, 1.9097736182, 65.72
Test06_City_D06, Test06_City_D01_, 1280x720, yuv422p, 1.85901495055, 60.44
Test06_City_D07, Test06_City_D01_, 1280x720, yuv422p, 1.56954578223, 63.41
Test06_City_D08, Test06_City_D01_, 1280x720, yuv422p, 2.17519335052, 77.16
Test06_City_D09, Test06_City_D01_, 1280x720, yuv422p, 0.607498946732, 4.44
Test06_City_D10, Test06_City_D01_, 1280x720, yuv422p, 1.05635215033, 28.59
Test06_City_D11, Test06_City_D01_, 1280x720, yuv422p, 1.54083521844, 66.63
Test06_City_D12, Test06_City_D01_, 1280x720, yuv422p, 2.22587452382, 57.72
Test06_City_D13, Test06_City_D01_, 1280x720, yuv422p, 2.44297533828, 68.84
Test06_City_D14, Test06_City_D01_, 1280x720, yuv422p, 2.41098114274, 76.94
Test06_City_D15, Test06_City_D01_, 1280x720, yuv422p, 2.29276955362, 76.44
Test06_City_D16, Test06_City_D01_, 1280x720, yuv422p, 1.52013592498, 62.97
Test03_Newspaper_D04, Test03_Newspaper_D01_, 1280x720, yuv422p, 6.04647057791, 43.46
Test03_Newspaper_D01, Test03_Newspaper_D01_, 1280x720, yuv422p, 98.0245341797, 70.82
Test03_Newspaper_D02, Test03_Newspaper_D01_, 1280x720, yuv422p, 0.813779326722, 35.18
Test03_Newspaper_D03, Test03_Newspaper_D01_, 1280x720, yuv422p, 2.90648280852, 91.42
Test03_Newspaper_D05, Test03_Newspaper_D01_, 1280x720, yuv422p, 9.29897144956, 43.79
Test03_Newspaper_D06, Test03_Newspaper_D01_, 1280x720, yuv422p, 0.0942455130531, 20.61
Test03_Newspaper_D07, Test03_Newspaper_D01_, 1280x720, yuv422p, 5.62082172515, 69.18
Test03_Newspaper_D08, Test03_Newspaper_D01_, 1280x720, yuv422p, 3.10172015713, 63.82
Test03_Newspaper_D09, Test03_Newspaper_D01_, 1280x720, yuv422p, 3.45098287536, 62.32
Test03_Newspaper_D10, Test03_Newspaper_D01_, 1280x720, yuv422p, 5.5784632617, 69.43
Test03_Newspaper_D11, Test03_Newspaper_D01_, 1280x720, yuv422p, 4.93638303522, 60.46
Test03_Newspaper_D12, Test03_Newspaper_D01_, 1280x720, yuv422p, 5.23615670747, 46.96
Test03_Newspaper_D13, Test03_Newspaper_D01_, 1280x720, yuv422p, 5.90621755971, 40.00
Test04_Newspaper_D04, Test04_Newspaper_D01_, 1280x720,  I420, 2.5035000309, 84.39
Test04_Newspaper_D01, Test04_Newspaper_D01_, 1280x720,  I420, 98.2749806199, 72.64
Test04_Newspaper_D02, Test04_Newspaper_D01_, 1280x720,  I420, 0.884949544175, 83.94
Test04_Newspaper_D03, Test04_Newspaper_D01_, 1280x720,  I420, 2.24047976197, 83.24
Test04_Newspaper_D05, Test04_Newspaper_D01_, 1280x720,  I420, 2.61721645801, 81.33
Test04_Newspaper_D06, Test04_Newspaper_D01_, 1280x720,  I420, 0.373732364363, 9.36
Test04_Newspaper_D07, Test04_Newspaper_D01_, 1280x720,  I420, 2.02204465686, 35.85
Test04_Newspaper_D08, Test04_Newspaper_D01_, 1280x720,  I420, 1.62458382989, 33.24
Test04_Newspaper_D09, Test04_Newspaper_D01_, 1280x720, yuv422p, 44.4564895775, 89.18
Test04_Newspaper_D10, Test04_Newspaper_D01_, 1280x720, yuv422p, 45.0580414317, 55.79
Test04_Newspaper_D11, Test04_Newspaper_D01_, 1280x720, yuv422p, 43.4788616894, 8.45
Test04_Newspaper_D12, Test04_Newspaper_D01_, 1280x720, yuv422p, 45.221326296, 41.21
Test04_Newspaper_D13, Test04_Newspaper_D01_, 1280x720, yuv422p, 44.8591479432, 66.85
Test04_Newspaper_D14, Test04_Newspaper_D01_, 1280x720, yuv422p, 43.3544229021, 45.06
Test01_Talking_Head_D01, Test01_Talking_Head_D01_, 640x480, yuv422p, 98.2740979851, 70.18
Test01_Talking_Head_D02, Test01_Talking_Head_D01_, 640x480, yuv422p, 10.2392784743, 25.43
Test01_Talking_Head_D03, Test01_Talking_Head_D01_, 640x480, yuv422p, 14.9181608099, 25.83
Test01_Talking_Head_D04, Test01_Talking_Head_D01_, 640x480, yuv422p, 0.0, 24.52
Test01_Talking_Head_D05, Test01_Talking_Head_D01_, 640x480, yuv422p, 5.86513781026, 29.53
Test01_Talking_Head_D06, Test01_Talking_Head_D01_, 640x480, yuv422p, 0.174671753291, 33.23
Test01_Talking_Head_D07, Test01_Talking_Head_D01_, 640x480, yuv422p, 16.0847743504, 30.58
Test01_Talking_Head_D08, Test01_Talking_Head_D01_, 640x480, yuv422p, 0.0, 51.58
Test01_Talking_Head_D09, Test01_Talking_Head_D01_, 640x480, yuv422p, 0.0, 64.52
Test02_Talking_Head_D01, Test02_Talking_Head_D01_, 640x480, yuv422p, 98.2031820749, 72.18
Test02_Talking_Head_D02, Test02_Talking_Head_D01_, 640x480, yuv422p, 0.0, 29.27
Test02_Talking_Head_D03, Test02_Talking_Head_D01_, 640x480, yuv422p, 8.20927888419, 28.73
Test02_Talking_Head_D04, Test02_Talking_Head_D01_, 640x480, yuv422p, 5.07299357429, 23.20
Test02_Talking_Head_D05, Test02_Talking_Head_D01_, 640x480, yuv422p, 0.0, 53.42
Test02_Talking_Head_D06, Test02_Talking_Head_D01_, 640x480, yuv422p, 0.0, 31.02
Test02_Talking_Head_D07, Test02_Talking_Head_D01_, 640x480, yuv422p, 3.14572240767, 43.50
Test02_Talking_Head_D08, Test02_Talking_Head_D01_, 640x480, yuv422p, 14.8813799631, 42.60
Test02_Talking_Head_D09, Test02_Talking_Head_D01_, 640x480, yuv422p, 9.54460274166, 72.35
Test02_Talking_Head_D10, Test02_Talking_Head_D01_, 640x480, yuv422p, 7.69671259387, 40.67
Test03_Talking_Head_D04, Test03_Talking_Head_D01_, 1280x720, yuv422p, 1.47299170805, 26.93
Test03_Talking_Head_D01, Test03_Talking_Head_D01_, 1280x720, yuv422p, 98.3989056814, 44.43
Test03_Talking_Head_D02, Test03_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 40.18
Test03_Talking_Head_D03, Test03_Talking_Head_D01_, 1280x720, yuv422p, 1.0492986343, 92.11
Test03_Talking_Head_D05, Test03_Talking_Head_D01_, 1280x720, yuv422p, 0.162180982006, 41.21
Test03_Talking_Head_D06, Test03_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 27.46
Test03_Talking_Head_D07, Test03_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 40.00
Test03_Talking_Head_D08, Test03_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 55.50
Test03_Talking_Head_D09, Test03_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 42.57
Test03_Talking_Head_D10, Test03_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 66.82
Test03_Talking_Head_D11, Test03_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 43.39
Test03_Talking_Head_D12, Test03_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 15.96
Test03_Talking_Head_D13, Test03_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 34.68
Test04_Talking_Head_D04, Test04_Talking_Head_D01_, 1280x720, yuv422p, 0.00152569660554, 84.30
Test04_Talking_Head_D01, Test04_Talking_Head_D01_, 1280x720, yuv422p, 98.4644135388, 54.09
Test04_Talking_Head_D02, Test04_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 84.18
Test04_Talking_Head_D03, Test04_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 78.09
Test04_Talking_Head_D05, Test04_Talking_Head_D01_, 1280x720, yuv422p, 0.0562923292664, 93.33
Test04_Talking_Head_D06, Test04_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 7.82
Test04_Talking_Head_D07, Test04_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 35.12
Test04_Talking_Head_D08, Test04_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 41.82
Test04_Talking_Head_D09, Test04_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 76.24
Test04_Talking_Head_D10, Test04_Talking_Head_D01_, 1280x720, yuv422p, 0.0018697936735, 63.21
Test04_Talking_Head_D11, Test04_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 10.18
Test04_Talking_Head_D12, Test04_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 21.94
Test04_Talking_Head_D13, Test04_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 61.55
Test04_Talking_Head_D14, Test04_Talking_Head_D01_, 1280x720, yuv422p, 0.0, 55.33
Test05_Talking_Head_D05, Test05_Talking_Head_D01_, 1280x720, yuv422p, 0.00437590310046, 58.23
Test05_Talking_Head_D01, Test05_Talking_Head_D01_, 1280x720, yuv422p, 98.4739652033, 6.60
Test05_Talking_Head_D02, Test05_Talking_Head_D01_, 1280x720, yuv422p, 1.76898148246, 48.40
Test05_Talking_Head_D03, Test05_Talking_Head_D01_, 1280x720, yuv422p, 1.11622105977, 88.50
Test05_Talking_Head_D04, Test05_Talking_Head_D01_, 1280x720, yuv422p, 0.111121432531, 81.53
Test05_Talking_Head_D06, Test05_Talking_Head_D01_, 1280x720, yuv422p, 0.473147414389, 60.97
Test05_Talking_Head_D07, Test05_Talking_Head_D01_, 1280x720, yuv422p, 0.158284989169, 67.07
Test05_Talking_Head_D08, Test05_Talking_Head_D01_, 1280x720, yuv422p, 1.57496378708, 38.53
Test05_Talking_Head_D09, Test05_Talking_Head_D01_, 1280x720, yuv422p, 1.72590275961, 54.40
Test05_Talking_Head_D10, Test05_Talking_Head_D01_, 1280x720, yuv422p, 0.00459392605801, 36.37
Test05_Talking_Head_D11, Test05_Talking_Head_D01_, 1280x720, yuv422p, 1.44627100399, 27.93
Test05_Talking_Head_D12, Test05_Talking_Head_D01_, 1280x720, yuv422p, 2.2055227281, 55.03
Test05_Talking_Head_D13, Test05_Talking_Head_D01_, 1280x720, yuv422p, 2.37372581527, 40.40
Test05_Talking_Head_D14, Test05_Talking_Head_D01_, 1280x720, yuv422p, 0.00908444201856, 52.63
Test05_Talking_Head_D15, Test05_Talking_Head_D01_, 1280x720, yuv422p, 2.19968307892, 45.07
Test05_Talking_Head_D16, Test05_Talking_Head_D01_, 1280x720, yuv422p, 2.15293832076, 64.50
Test05_Television_D05, Test05_Television_D01_, 1280x720, yuv422p, 2.6167552645, 62.87
Test05_Television_D01, Test05_Television_D01_, 1280x720, yuv422p, 98.9863493009, 5.00
Test05_Television_D02, Test05_Television_D01_, 1280x720, yuv422p, 1.9325809331, 53.47
Test05_Television_D03, Test05_Television_D01_, 1280x720, yuv422p, 5.59733141264, 87.47
Test05_Television_D04, Test05_Television_D01_, 1280x720, yuv422p, 2.69555536125, 73.43
Test05_Television_D06, Test05_Television_D01_, 1280x720, yuv422p, 4.58393458869, 39.37
Test05_Television_D07, Test05_Television_D01_, 1280x720, yuv422p, 4.5350188283, 54.67
Test05_Television_D08, Test05_Television_D01_, 1280x720, yuv422p, 0.931267806213, 30.77
Test05_Television_D09, Test05_Television_D01_, 1280x720, yuv422p, 1.83659202936, 39.80
Test05_Television_D10, Test05_Television_D01_, 1280x720, yuv422p, 1.7856088555, 22.37
Test05_Television_D11, Test05_Television_D01_, 1280x720, yuv422p, 1.45697943528, 23.63
Test05_Television_D12, Test05_Television_D01_, 1280x720, yuv422p, 2.50023123479, 42.20
Test05_Television_D13, Test05_Television_D01_, 1280x720, yuv422p, 1.08346665081, 30.87
Test05_Television_D14, Test05_Television_D01_, 1280x720, yuv422p, 2.11269474458, 16.00
Test05_Television_D15, Test05_Television_D01_, 1280x720, yuv422p, 2.19358440473, 43.73
Test05_Television_D16, Test05_Television_D01_, 1280x720, yuv422p, 5.29565605103, 59.10
Test06_Television_D05, Test06_Television_D01_, 1280x720, yuv422p, 30.4732877831, 55.66
Test06_Television_D01, Test06_Television_D01_, 1280x720, yuv422p, 98.801442889, 15.13
Test06_Television_D02, Test06_Television_D01_, 1280x720, yuv422p, 21.0901310056, 57.97
Test06_Television_D03, Test06_Television_D01_, 1280x720, yuv422p, 14.0930957899, 56.72
Test06_Television_D04, Test06_Television_D01_, 1280x720, yuv422p, 16.2160972789, 82.63
Test06_Television_D06, Test06_Television_D01_, 1280x720, yuv422p, 29.9320189157, 69.63
Test06_Television_D07, Test06_Television_D01_, 1280x720, yuv422p, 37.0642265788, 43.06
Test06_Television_D08, Test06_Television_D01_, 1280x720, yuv422p, 12.8169040657, 45.50
Test06_Television_D09, Test06_Television_D01_, 1280x720, yuv422p, 3.48089304374, 6.28
Test06_Television_D10, Test06_Television_D01_, 1280x720, yuv422p, 15.0698468298, 24.34
Test06_Television_D11, Test06_Television_D01_, 1280x720, yuv422p, 9.35957590952, 45.97
Test06_Television_D12, Test06_Television_D01_, 1280x720, yuv422p, 21.8021634493, 42.81
Test06_Television_D13, Test06_Television_D01_, 1280x720, yuv422p, 19.3665471183, 45.72
Test06_Television_D14, Test06_Television_D01_, 1280x720, yuv422p, 12.0577646418, 64.97
Test06_Television_D15, Test06_Television_D01_, 1280x720, yuv422p, 10.3295955153, 69.09
Test06_Television_D16, Test06_Television_D01_, 1280x720, yuv422p, 11.5648721816, 38.16
Test01_Traffic_D01, Test01_Traffic_D01_, 640x480, yuv422p, 98.879360653, 65.67
Test01_Traffic_D02, Test01_Traffic_D01_, 640x480, yuv422p, 1.02840366774, 28.27
Test01_Traffic_D03, Test01_Traffic_D01_, 640x480, yuv422p, 2.01245011874, 26.50
Test01_Traffic_D04, Test01_Traffic_D01_, 640x480, yuv422p, 0.300842428714, 24.50
Test01_Traffic_D05, Test01_Traffic_D01_, 640x480, yuv422p, 0.0516677740106, 28.90
Test01_Traffic_D06, Test01_Traffic_D01_, 640x480, yuv422p, 0.0, 41.78
Test01_Traffic_D07, Test01_Traffic_D01_, 640x480, yuv422p, 14.2505112768, 63.50
Test01_Traffic_D08, Test01_Traffic_D01_, 640x480, yuv422p, 12.6186431946, 61.42
Test01_Traffic_D09, Test01_Traffic_D01_, 640x480, yuv422p, 6.69937235836, 58.77
Test02_Traffic_D01, Test02_Traffic_D01_, 640x480, yuv422p, 98.2807479616, 72.83
Test02_Traffic_D02, Test02_Traffic_D01_, 640x480, yuv422p, 19.0417697722, 30.58
Test02_Traffic_D03, Test02_Traffic_D01_, 640x480, yuv422p, 26.400244386, 27.13
Test02_Traffic_D04, Test02_Traffic_D01_, 640x480, yuv422p, 21.3818574186, 29.92
Test02_Traffic_D05, Test02_Traffic_D01_, 640x480, yuv422p, 16.4154024404, 35.83
Test02_Traffic_D06, Test02_Traffic_D01_, 640x480, yuv422p, 17.3486360164, 39.43
Test02_Traffic_D07, Test02_Traffic_D01_, 640x480, yuv422p, 14.7220752135, 65.02
Test02_Traffic_D08, Test02_Traffic_D01_, 640x480, yuv422p, 23.5032323904, 34.37
Test02_Traffic_D09, Test02_Traffic_D01_, 640x480, yuv422p, 31.2522510993, 67.75
Test02_Traffic_D10, Test02_Traffic_D01_, 640x480, yuv422p, 16.1744721096, 32.45
