Source_file,Ref_video,  Resolution, Color_encoding, Aggregate_vmaf, Subject_score, PSNR, SSIM, MS_SSIM, frame,blockiness, spatialactivity, letterbox, pillarbox, blockloss, blur, temporalact, blockout, freezing, exposure, contrast, brightness, interlace,noise,slice, flickering,fps
news_plr1_8022, news_, 352x288,  I420, 94.3540009872, 3.177613125, 46.465332, 0.994837, 0.994953, 298, 0.955348657718, 134.034270403, 0,0, 1.25167785235, 2.86382550336, 6.89390278523, 0, 0,124.241610738, 51.3029416779, 0.00121724832215 ,0.323993288591, 83.8791744966, -0.778916040268, #DIV/0!, 30
news_plr10_1790, news_, 352x288,  I420, 64.5295349464, 1.1406042, 28.278980, 0.936661, 0.932637, 298, 0.845013154362, 128.734017718, 0,0, 6.77852348993, 2.84803355705, 8.44574661074, 0, 0,123.89261745, 50.0814043624, 0.0014038590604 ,0.319731543624, 75.2057248322, -0.77728295302, #DIV/0!, 30
news_plr3_8022, news_, 352x288,  I420, 85.6710359944, 1.36148075, 35.961526, 0.977138, 0.974895, 298, 0.911681107383, 133.745468255, 0,0, 1.91275167785, 2.84911409396, 7.36012795302, 0, 0,124.352348993, 50.9687288255, 0.00134869127517 ,0.320771812081, 78.3619798658, -0.778639395973, #DIV/0!, 30
news_plr5_8022, news_, 352x288,  I420, 77.6714532329, 1.766555, 32.549479, 0.966509, 0.963450, 298, 0.891326644295, 131.654842483, 0,0, 3.28187919463, 2.85256375839, 7.84595704698, 0, 0,123.953020134, 50.2255548993, 0.00162654362416 ,0.320838926174, 80.4875503356, -0.778130738255, #DIV/0!, 30
news, news_, 352x288,  I420, 98.5330852224, 4.81659625, 60.000000, 0.999979, 0.999998, 298, 0.966092181208, 134.424395369, 0,0, 1.13087248322, 2.86095973154, 6.65138265101, 0, 0,124.389261745, 51.4760237584, 0.00113238255034 ,0.32389261745, 83.8881912752, -0.779103422819, #DIV/0!, 30
news_plr0.1_8022, news_, 352x288,  I420, 98.4549362208, 4.762814375, 59.155430, 0.999814, 0.999884, 298, 0.965917516779, 134.422441846, 0,0, 1.13087248322, 2.86134563758, 6.64979469799, 0, 0,124.389261745, 51.4752865772, 0.00113080536913 ,0.323859060403, 83.9206677852, -0.779094496644, #DIV/0!, 30
news_plr0.4_8297, news_, 352x288,  I420, 97.5541793745, 4.0475275, 54.070412, 0.997500, 0.998405, 298, 0.963013657718, 134.486930101, 0,0, 1.17785234899, 2.86062416107, 6.72564634228, 0, 0,124.38590604, 51.4816283557, 0.00112496644295 ,0.324026845638, 83.8877751678, -0.779112348993, #DIV/0!, 30
news_plr0.4_8253, news_, 352x288,  I420, 97.5137556819, 3.7582075, 55.878851, 0.998179, 0.997900, 298, 0.959441342282, 134.423011208, 0,0, 1.14765100671, 2.86025167785, 6.74437325503, 0, 0,124.409395973, 51.4596029195, 0.00113395973154 ,0.323691275168, 84.3394060403, -0.779237315436, #DIV/0!, 30
news_plr5_1587, news_, 352x288,  I420, 78.744778526, 1.6692275, 32.486981, 0.965384, 0.960070, 298, 0.882576644295, 131.36182396, 0,0, 3.30536912752, 2.87293624161, 7.86429812081, 0, 0,123.379194631, 50.8107715436, 0.00137731543624 ,0.321409395973, 75.4604161074, -0.778416308725, #DIV/0!, 30
news_plr1_8297, news_, 352x288,  I420, 95.0013077454, 3.0037575, 47.094278, 0.994237, 0.994029, 298, 0.952257214765, 134.370210101, 0,0, 1.3355704698, 2.85991610738, 6.88765989933, 0, 0,124.291946309, 51.3999122819, 0.00114516778523 ,0.323691275168, 84.0243255034, -0.77934442953, #DIV/0!, 30
news_plr3_2081, news_, 352x288,  I420, 83.9721013992, 1.37862075, 36.478927, 0.975087, 0.977880, 298, 0.917804362416, 132.045152886, 0,0, 2.58053691275, 2.85459060403, 7.48715610738, 0, 0,124.05033557, 51.1369186913, 0.00133261744966 ,0.321711409396, 65.5377080537, -0.778907114094, #DIV/0!, 30
paris_plr3_7393, paris_, 352x288,  I420, 79.1748593227, 0.960776, 29.157726, 0.956253, 0.961257, 298, 0.936844765101, 173.902706107, 0,0, 3.11073825503, 1.85011409396, 9.38601701342, 0, 0,137.674496644, 53.4541861409, 0.00921432885906 ,0.469630872483, 6.58717114094, -0.78208442953, #DIV/0!, 30
paris_plr0.4_2081, paris_, 352x288,  I420, 98.2509071758, 4.053715625, 48.478866, 0.997996, 0.998952, 298, 0.971568456376, 178.074800302, 0,0, 0.0838926174497, 1.84668120805, 8.41231526846, 0, 0,137.704697987, 53.8312885906, 0.00992865771812 ,0.474530201342, 6.50073154362, -0.781834563758, #DIV/0!, 30
paris_plr0.1_3176, paris_, 352x288,  I420, 97.8520169228, 3.434136875, 54.671833, 0.997858, 0.998564, 298, 0.974573422819, 178.056014027, 0,0, 0.0838926174497, 1.84765100671, 8.41422197987, 0, 0,137.681208054, 53.7931834899, 0.00991610738255 ,0.47610738255, 6.43461744966, -0.781879194631, #DIV/0!, 30
paris_plr0.1_1825, paris_, 352x288,  I420, 98.8430508483, 4.28787125, 56.998457, 0.999362, 0.999619, 298, 0.974280704698, 178.148957148, 0,0, 0.0838926174497, 1.84790604027, 8.39685483221, 0, 0,137.697986577, 53.8155961745, 0.00995483221477 ,0.472281879195, 6.43724496644, -0.782004060403, #DIV/0!, 30
paris_plr0.4_3176, paris_, 352x288,  I420, 97.7918122461, 4.11035625, 51.550077, 0.997294, 0.998817, 298, 0.970962516779, 178.078996007, 0,0, 0.0838926174497, 1.84908053691, 8.44354332215, 0, 0,137.694630872, 53.7993501007, 0.0099827852349 ,0.475067114094, 6.32401677852, -0.781959530201, #DIV/0!, 30
paris_plr5_3652, paris_, 352x288,  I420, 73.6187644248, 1.461039625, 27.950512, 0.942767, 0.957967, 298, 0.916870939597, 173.530546376, 0,0, 0.714765100671, 1.86236912752, 9.72438909396, 0, 0,137.503355705, 52.8252292617, 0.00957959731544 ,0.492013422819, 6.14752684564, -0.781772114094, #DIV/0!, 30
paris_plr10_3652, paris_, 352x288,  I420, 59.2637664063, 0.83556225, 23.663915, 0.896987, 0.916683, 298, 0.876631610738, 170.606977349, 0,0, 3.41610738255, 1.8567885906, 10.6505744295, 0, 0,137.033557047, 52.6469769463, 0.00928848993289 ,0.473859060403, 6.11412416107, -0.783057248322, #DIV/0!, 30
paris_plr1_3176, paris_, 352x288,  I420, 94.991712721, 3.02020375, 36.074724, 0.992426, 0.996088, 298, 0.964768557047, 177.880693054, 0,0, 0.0503355704698, 1.84937248322, 8.62232815436, 0, 0,137.677852349, 53.9417409732, 0.00991342281879 ,0.475067114094, 6.44954026846, -0.781700637584, #DIV/0!, 30
paris, paris_, 352x288,  I420, 99.082283429, 4.7902475, 60.000000, 0.999990, 1.000000, 298, 0.974375033557, 178.175200268, 0,0, 0.0838926174497, 1.84815771812, 8.39040852349, 0, 0,137.704697987, 53.8194533557, 0.0099377852349 ,0.474765100671, 6.43461744966, -0.781923791946, #DIV/0!, 30
paris_plr3_522, paris_, 352x288,  I420, 80.464587079, 0.9923422, 30.997866, 0.956382, 0.951605, 298, 0.935871946309, 175.177006477, 0,0, 2.07046979866, 1.85122147651, 9.39799567114, 0, 0,137.302013423, 53.334382953, 0.0102197315436 ,0.471241610738, 6.21953355705, -0.782048791946, #DIV/0!, 30
paris_plr5_8253, paris_, 352x288,  I420, 73.1480992292, 1.398097125, 28.612820, 0.937283, 0.938747, 298, 0.910082516779, 175.016788926, 0,0, 3.61073825503, 1.84439261745, 9.63959043624, 0, 0,136.815436242, 53.2482124497, 0.0102791610738 ,0.52177852349, 6.36923825503, -0.78100466443, #DIV/0!, 30
paris_plr1_8043, paris_, 352x288,  I420, 96.7102814916, 3.296200875, 42.775793, 0.993031, 0.995494, 298, 0.97016966443, 177.933371577, 0,0, 0.0637583892617, 1.85537583893, 8.54476224832, 0, 0,137.251677852, 53.8164354027, 0.00999553691275 ,0.475201342282, 6.50573154362, -0.781825637584, #DIV/0!, 30
paris_plr10_5462, paris_, 352x288,  I420, 54.8349803343, 0.85532305, 24.105136, 0.892759, 0.898284, 298, 0.870245872483, 169.88250443, 0,0, 2.95973154362, 1.86513087248, 10.4427399664, 0, 0,136.489932886, 51.8495639933, 0.00906808724832 ,0.474395973154, 6.05112080537, -0.782619832215, #DIV/0!, 30
fake1, ---, 1920x1080, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 24
fake2, ---, 3840x2160, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 24
fake3, ---, 640x480, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 24
fake4, ---, 704x576, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 24
fake5, ---, 352x288, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 24   
