Source_file,Ref_video,  Resolution, Color_encoding, Aggregate_vmaf, Subject_score, PSNR, SSIM, MS_SSIM, frame,blockiness, spatialactivity, letterbox, pillarbox, blockloss, blur, temporalact, blockout, freezing, exposure, contrast, brightness, interlace,noise,slice, flickering,fps
content_5_seq_2, cont_5_, 1920x1080, yuv422p, 46.4042151774, -1.174076594494402, 25.7826147046, 0.781065208222, 0.795916995379, 1768, 0.831937324661, 28.5240139706, 0,1.17647058824e-06, 24.8336499038, 14.8760808824, 13.5445461708, 0, 0,122.266968326, 46.9538067873, 0.000369457013575 ,0.764666289593, 3.63268042986, -0.805063144796, #DIV/0!, 24
content_5, cont_5_, 1920x1080, yuv422p, 99.9980599388, none, , , , 1768, 0.998306006787, 70.1314614423, 0,0, 1.37685842195, 4.93420079186, 21.3485078394, 0, 0,121.623303167, 49.2752216855, 0.00143891968326 ,2.20642533937, 2.20369966063, -0.85460763009, #DIV/0!, 24
content_5_seq_3, cont_5_, 1920x1080, yuv422p, 39.5201482852, -0.7717880754287114, 26.0915586741, 0.797667590441, 0.809310572363, 1888, 0.825610286017, 29.3336222934, 0,0, 21.4817265996, 14.4424570975, 12.9399351059, 0, 0,121.974576271, 47.4048205456, 0.000433654661017 ,0.780423728814, 3.48614088983, -0.806489682203, #DIV/0!, 24
content_5_seq_0, cont_5_, 1920x1080, yuv422p, 65.5088678113, none, 28.189130844, 0.877925794489, 0.876531525617, 1768, 0.8914935181, 39.6951561708, 0,0, 11.0734081674, 10.4301702489, 16.2186302771, 0, 0,121.749434389, 47.798653586, 0.000274411764706 ,0.818297511312, 2.78785237557, -0.813404615385, #DIV/0!, 24
content_5_seq_7, cont_5_, 1920x1080, yuv422p, 49.8323500273, -0.8381188853497225, 26.0806909844, 0.791141854414, 0.804270227192, 1768, 0.859255011312, 30.5383274604, 0,0, 22.4478224661, 13.6297483032, 14.084781414, 0, 0,122.196266968, 47.1314500226, 0.000339236425339 ,0.753614253394, 3.45967986425, -0.80505489819, #DIV/0!, 24
content_5_seq_5, cont_5_, 1920x1080, yuv422p, 38.7707428193, -0.5910129503475715, 26.6392629996, 0.821947645369, 0.829345383269, 2168, 0.864567117159, 35.3212982518, 0,0, 14.2746112777, 12.0189160517, 12.1246855673, 0, 0,120.997693727, 48.1270277998, 0.000471425276753 ,0.767043357934, 3.21541005535, -0.808223510148, #DIV/0!, 24
content_5_seq_4, cont_5_, 1920x1080, yuv422p, 51.6340904295, -0.843917600823473, 26.2907865514, 0.803415826446, 0.814087230089, 1768, 0.868957053167, 31.6104971324, 0,5.88235294118e-07, 21.8434065894, 13.1664338235, 14.2754795249, 0, 0,122.370475113, 47.2226750113, 0.000326747737557 ,0.784377828054, 3.28373359729, -0.805857748869, #DIV/0!, 24
content_5_seq_6, cont_5_, 1920x1080, yuv422p, 34.59577311, -0.5249365237113216, 24.8260394984, 0.750863618899, 0.767548027138, 2018, 0.856396090188, 33.0972326511, 0,0, 15.4819835679, 12.7086610505, 12.730186665, 0, 0,121.359762141, 47.2198787364, 0.000498310208127 ,0.842467789891, 3.43253320119, -0.808467606541, #DIV/0!, 24
content_6, cont_6_, 1920x1080, yuv422p, 99.9980918502, none, , , , 1797, 0.99840360601, 51.9223194713, 0,0.000404646633278, 1.13093244853, 5.56209126322, 15.8520154035, 0, 0,124.127991096, 46.7737729939, 0.000919688369505 ,1.96446299388, 2.18852086811, -0.854820973845, #DIV/0!, 24
content_6_seq_7, cont_6_, 1920x1080, yuv422p, 59.445602123, -0.9150698160929134, 28.8000138805, 0.860901898421, 0.870506220359, 1797, 0.86013066778, 25.5058286032, 0,0, 16.1152714858, 14.2078809126, 11.9329091597, 0, 0,124.319977741, 45.3635175849, 0.000311163049527 ,0.498124652198, 2.60206288258, -0.804630957151, #DIV/0!, 24
content_6_seq_5, cont_6_, 1920x1080, yuv422p, 46.0711783732, -0.8645176986557164, 29.6380110606, 0.893117707963, 0.895928733001, 2197, 0.845778361402, 26.6317714474, 0,3.79608557123e-06, 11.9577994993, 12.8062758307, 10.1821017843, 0, 0,124.040964952, 46.0716053755, 0.000502453345471 ,0.494210286755, 2.52291579426, -0.811619922622, #DIV/0!, 24
content_6_seq_4, cont_6_, 1920x1080, yuv422p, 61.5304237977, -0.8069170219158527, 29.0314426187, 0.865678517995, 0.874215624495, 1797, 0.867269276572, 26.0869610406, 0,0, 14.8946259488, 13.7460194769, 12.0420628158, 0, 0,124.013355593, 45.4160960378, 0.000307590428492 ,0.503717306622, 2.57680467446, -0.805465882026, #DIV/0!, 24
content_6_seq_6, cont_6_, 1920x1080, yuv422p, 45.6792767359, -0.3739662460822944, 29.3661445296, 0.883393095928, 0.888092600953, 2047, 0.848551367855, 26.1643385638, 0,1.01612115291e-06, 13.8035451832, 13.3119677577, 10.7044103517, 0, 0,124.651196873, 46.5833368539, 0.00042713727406 ,0.479741084514, 2.52112164143, -0.810605417684, #DIV/0!, 24
content_6_seq_2, cont_6_, 1920x1080, yuv422p, 55.5605142259, -1.030566177519256, 28.407788655, 0.85298538769, 0.864163249385, 1797, 0.833059927657, 24.0714358932, 0,2.89927657206e-06, 20.2444153478, 15.3746928214, 11.6309731553, 0, 0,123.883695047, 45.2368025876, 0.000344824707846 ,0.472303839733, 2.53882693378, -0.803702815804, #DIV/0!, 24
content_6_seq_0, cont_6_, 1920x1080, yuv422p, 79.2092025591, 1.06670417641504, 31.6278386666, 0.940660320495, 0.935718943848, 1797, 0.891838664441, 32.135796778, 0,0, 7.77154379521, 11.1063789649, 13.1059730662, 0, 0,124.107401224, 45.8685250473, 0.000255281023929 ,0.60857540345, 2.51165164162, -0.815719120757, #DIV/0!, 24
fake1, ---, 1920x1080, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 24
fake2, ---, 3840x2160, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 24
fake3, ---, 640x480, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 24
fake4, ---, 704x576, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 24
fake5, ---, 352x288, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 24   
