Source_file,Ref_video,  Resolution, Color_encoding, Aggregate_vmaf, Subject_score, PSNR, SSIM, MS_SSIM, frame,blockiness, spatialactivity, letterbox, pillarbox, blockloss, blur, temporalact, blockout, freezing, exposure, contrast, brightness, interlace,noise,slice, flickering,fps,two_res,one_res,duration
AirShow_SimpleThroughputBasedAdaptor_Trace_3, ---, 1920x1080,420,77.64212295,1.012913613,42.74689705,0.992301737,0.991979929,815,0.684603718,21.95912579,0,0.004194564,6.369193546,5.845290798,7.612014037,0,0,132.6122699,22.22401141,0.000117791,0.292957055,2.193078528,-0.784656086,  ,30,0,1,27.16666667
AirShow_SimpleThroughputBasedAdaptor_Trace_4, ---, 1920x1080,420,61.92885326,-0.506023245,40.06953891,0.987696061,0.98817073,951,0.661739127,19.15975156,0,0.004272881,11.53702884,6.873732913,6.475859579,0,0,132.8086225,22.85802925,8.80E-05,0.238538381,  ,-0.791428991,  ,30,0,1,31.7
AirShow_SimpleThroughputBasedAdaptor_Trace_5, ---, 1920x1080,420,83.77679046,1.116432742,44.44114461,0.993280814,0.992947246,815,0.676536969,22.69363285,0,0.001772687,3.733391693,5.322868712,7.664604245,0,0,132.7177914,22.25837302,0.000120454,0.292957055,2.442984049,-0.783203399,  ,30,0,1,27.16666667
AirShow_SimpleThroughputBasedAdaptor_Trace_6, ---, 1920x1080,420,60.04094903,-0.248030164,39.70885287,0.987527979,0.987956195,857,0.687593932,19.11872333,0,0.004973571,12.45203362,7.162355893,7.103354072,0,0,133.3173862,22.43545111,9.14E-05,0.263908985,  ,-0.786062952,  ,30,0,1,28.56666667
AirShow_VMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080,420,79.51781006,0.770962947,43.37449022,0.992609597,0.992299935,815,0.693899178,22.07714401,0,0.002984233,5.51441719,5.731415951,7.631101276,0,0,132.7791411,22.23423258,0.000125166,0.292957055,2.281882209,-0.783332687,  ,30,0,1,27.16666667
AirShow_VMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080,420,77.24567156,0.721557247,42.84736296,0.991968436,0.991728059,828,0.688057983,21.82961459,0,0.002465604,5.942158551,5.816334541,7.506584976,0,0,132.5929952,22.12738822,0.000115205,0.294323671,2.227342995,-0.784135181,  ,30,0,1,27.6
AirShow_VMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080,420,71.50161603,0.415804598,41.65141048,0.990138864,0.990232445,815,0.672038405,21.178006,0,0.002952209,7.384881669,6.253577914,7.56152265,0,0,132.7312883,22.20751405,0.000105067,0.285791411,2.156388957,-0.784666982,  ,30,0,1,27.16666667
AirShow_VMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080,420,80.39579591,0.34249119,43.70896189,0.992651319,0.992382397,1029,0.681326686,22.34298934,0,0.002369815,6.043106317,5.334952381,6.146875559,0,0,131.2206025,21.04040295,0.000108076,0.318658892,2.280902818,-0.795309942,  ,30,0,1,34.3
AirShow_VMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080,420,64.75766253,-0.545956745,40.50976117,0.988296151,0.988687023,944,0.71849518,19.44010573,0,0.003817818,10.48323994,6.744756356,6.542227786,0,0,133.5476695,23.30632977,9.65E-05,0.264014831,2.168520127,-0.791610265,  ,30,0,1,31.46666667
AirShow_VMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080,420,86.01589603,1.103628348,45.15587506,0.993867765,0.993467921,815,0.667547742,22.90436147,0,0.001587374,3.036941202,5.144321472,7.682401706,0,0,132.8,22.26209052,0.000122515,0.292613497,2.472927607,-0.783728626,  ,30,0,1,27.16666667
AirShow_VMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080,420,59.9337767,-0.275903511,39.64273257,0.987290451,0.987790768,820,0.669813598,19.4147968,0,0.005187988,12.73719511,7.134768293,7.401040451,0,0,133.0231707,22.22484689,9.40E-05,0.291878049,2.185591463,-0.783793183,  ,30,0,1,27.33333333
AsianFusion_HuangBufferBasedAdaptor_Trace_0, ---, 1920x1080,420,73.57005559,0.716456618,37.67795195,0.98344064,0.979801182,816,0.848888652,37.31531521,0.004084975,0.003249779,5.823441961,8.029036765,6.841661838,0.009803922,0,140.6458333,60.42428309,0.000589792,0.33870098,30.20404534,-0.795200748,  ,30,0,1,27.2
AsianFusion_HuangBufferBasedAdaptor_Trace_1, ---, 1920x1080,420,72.78120821,0.721666147,37.70179448,0.981674071,0.977959809,816,0.854008885,36.92373908,0.004084975,0.003354338,6.13721114,8.253889706,6.828208627,0.009803922,0,140.6360294,60.39879112,0.000542059,0.332977941,40.70978676,-0.793690355,  ,30,0,1,27.2
AsianFusion_HuangBufferBasedAdaptor_Trace_2, ---, 1920x1080,420,64.99877076,0.510125562,36.33147197,0.975786778,0.971955231,816,0.854619645,34.29378175,0.004084975,0.003724767,7.965817488,9.389688725,6.654580723,0.009803922,0,140.560049,60.34162059,0.000487525,0.321507353,51.01367892,-0.793375784,  ,30,0,1,27.2
AsianFusion_HuangBufferBasedAdaptor_Trace_3, ---, 1920x1080,420,69.62017683,0.642703092,36.963982,0.980848502,0.977193114,816,0.846771703,36.1667998,0,0.002803002,4.38139027,8.138747549,6.792466507,0.009803922,0,140.6029412,60.39622849,0.000549179,0.32932598,48.83363725,-0.795213554,  ,30,0,1,27.2
AsianFusion_HuangBufferBasedAdaptor_Trace_4, ---, 1920x1080,420,62.04315226,-0.293962589,35.5898627,0.973752387,0.970118366,983,0.848719186,32.91309789,0,0.002492096,6.207092228,9.053508647,5.596867569,0.008138352,0,139.5727365,58.50244397,0.000464069,0.312807731,35.16584232,-0.802015951,  ,30,0,1,32.76666667
AsianFusion_HuangBufferBasedAdaptor_Trace_5, ---, 1920x1080,420,76.54281496,0.897537283,38.43539925,0.984270784,0.980813223,816,0.858824951,38.06247488,0.004084975,0.003354338,4.887911593,7.568411765,6.910663811,0.009803922,0,140.6470588,60.43854089,0.00059739,0.353247549,29.41577819,-0.794070797,  ,30,0,1,27.2
AsianFusion_HuangBufferBasedAdaptor_Trace_6, ---, 1920x1080,420,58.81267872,0.092628788,35.03866744,0.971740218,0.968331151,856,0.836112208,33.35498945,0,0.002674463,7.671103213,9.693564252,6.337846449,0.009345794,0,140.3376168,59.92312099,0.000503575,0.307371495,51.14211565,-0.796083528,  ,30,0,1,28.53333333
AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080,420,80.6731576,1.044794033,38.93501524,0.987528605,0.984387936,816,0.865924424,40.12369362,0.004084975,0.00348473,5.0827206,7.017394608,6.932296887,0.009803922,0,140.5833333,60.47316458,0.000733419,0.35627451,31.69006618,-0.793688333,  ,30,0,1,27.2
AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080,420,77.2956901,0.702552317,38.22188539,0.984499939,0.981614874,816,0.841773174,39.68351115,0,0.00225277,4.212359779,7.318493873,6.915388076,0.009803922,0,140.6053922,60.46320706,0.000742194,0.339926471,35.75365319,-0.794269547,  ,30,0,1,27.2
AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080,420,71.51764875,0.506091386,37.00412309,0.980498566,0.977113894,816,0.829771397,37.71063564,0,0.003037953,5.656599988,8.127672794,6.79253386,0.009803922,0,140.6372549,60.41064283,0.000718272,0.329828431,40.23548529,-0.794771042,  ,30,0,1,27.2
AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080,420,79.02414832,0.840536888,38.29899738,0.986484012,0.983501755,816,0.832138566,40.29387934,0,0.003037953,4.339504559,7.162628676,6.940265429,0.009803922,0,140.6029412,60.47658412,0.00079277,0.354779412,31.59287868,-0.795418517,  ,30,0,1,27.2
AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080,420,66.42860115,-0.001289701,36.30321778,0.976572779,0.972984227,983,0.849476155,34.05764569,0,0.002747528,5.916836368,8.653455748,5.653270153,0.008138352,0,139.5656155,58.52484882,0.000528718,0.315096643,37.17205799,-0.801934527,  ,30,0,1,32.76666667
AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080,420,85.46757478,1.110770895,40.31636416,0.990661033,0.987872773,816,0.880091029,41.49883261,0.004084975,0.002568162,4.902135797,6.568892157,7.056273382,0.009803922,0,140.5845588,60.50552569,0.000793971,0.374178922,28.33081005,-0.792716373,  ,30,0,1,27.2
AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080,420,62.83283747,0.007495535,35.63333769,0.974461345,0.970752507,856,0.834317757,34.20160088,0,0.002747453,6.755048411,9.233408879,6.401458692,0.009345794,0,140.3913551,59.94736633,0.00055972,0.311378505,45.35905023,-0.796867173,  ,30,0,1,28.53333333
AsianFusion_SimpleThroughputBasedAdaptor_Trace_0, ---, 1920x1080,420,80.05789658,1.093794499,38.84761163,0.986862285,0.983756139,824,0.847900085,40.33845536,0,0.001860485,3.684466092,7.020933252,6.856901201,0.009708738,0,140.4660194,60.46351121,0.00072267,0.340849515,31.25612864,-0.794047087,  ,30,0,1,27.46666667
AsianFusion_SimpleThroughputBasedAdaptor_Trace_1, ---, 1920x1080,420,75.18900741,0.788636965,37.79663476,0.98345996,0.980252951,816,0.833746348,39.15253261,0,0.002187586,5.247330123,7.674333333,6.821124877,0.009803922,0,140.6041667,60.43189605,0.000742267,0.333615196,40.06122426,-0.794325833,  ,30,0,1,27.2
AsianFusion_SimpleThroughputBasedAdaptor_Trace_2, ---, 1920x1080,420,71.06279142,0.553772787,37.12256246,0.979425104,0.976084156,828,0.841031932,37.45296488,0,0.002159638,5.83221163,8.282111111,6.68047465,0.009661836,0,140.3490338,60.33884082,0.000686896,0.324637681,40.60353382,-0.79335651,  ,30,0,1,27.6
AsianFusion_SimpleThroughputBasedAdaptor_Trace_3, ---, 1920x1080,420,77.74783014,0.884014788,38.41235906,0.985819707,0.982932411,842,0.855740606,40.46990385,0,0.001734014,5.345054109,7.373852732,6.682039561,0.009501188,0,140.1900238,60.37542584,0.000814703,0.331840855,40.07855344,-0.793797102,  ,30,0,1,28.06666667
AsianFusion_SimpleThroughputBasedAdaptor_Trace_4, ---, 1920x1080,420,66.30511641,-0.13081981,36.29259551,0.976604758,0.973091683,1006,0.872673588,36.86988227,0.007952286,0.011886451,5.45292508,8.235373757,5.533482217,0.007952286,0,138.4831014,59.54676936,0.00069501,0.279522863,40.92230517,-0.802054672,  ,30,0,1,33.53333333
AsianFusion_SimpleThroughputBasedAdaptor_Trace_5, ---, 1920x1080,420,84.08772805,1.221605424,39.83064944,0.989503267,0.986675297,816,0.875689228,41.33981868,0.004084975,0.002127598,4.418679926,6.619556373,6.999578321,0.009803922,0,140.5465686,60.49478354,0.000757733,0.357965686,31.37239093,-0.792559118,  ,30,0,1,27.2
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6, ---, 1920x1080,420,64.41763066,-0.173589451,35.88552149,0.975194044,0.971816067,933,0.85519418,35.60340399,0.008574491,0.01101597,6.006469228,8.688738478,5.948865659,0.008574491,0,139.3344051,59.84498068,0.000678317,0.303344051,50.80857985,-0.798308081,  ,30,0,1,31.1
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080,420,78.36738123,0.805873067,38.50415716,0.985236209,0.982134656,819,0.843014444,39.66980143,0,0.002896911,4.65611359,7.385898657,6.878146447,0.00976801,0,140.5482295,60.40960237,0.000719353,0.341709402,28.90518193,-0.793705922,  ,30,0,1,27.3
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080,420,78.18684293,0.86573336,38.59302336,0.986089587,0.98287342,822,0.84363517,39.35051405,0,0.002156509,5.08624427,7.529810219,6.858289672,0.00973236,0,140.622871,60.35613405,0.000680462,0.343260341,32.42082482,-0.79270809,  ,30,0,1,27.4
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080,420,69.39135378,0.557296825,36.91930582,0.979809788,0.976364103,816,0.842553272,36.7826058,0,0.002993076,6.482667892,8.640550245,6.754321654,0.009803922,0,140.6997549,60.39708734,0.000603284,0.325428922,41.65040319,-0.794400184,  ,30,0,1,27.2
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080,420,78.21840659,0.792633819,38.18077195,0.985823867,0.982905123,816,0.83380027,40.17374678,0,0.002987966,4.020439228,7.126193627,6.919919743,0.009803922,0,140.6139706,60.46733172,0.000753627,0.337855392,39.587,-0.794768995,  ,30,0,1,27.2
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080,420,65.37163944,-0.309888918,36.0652302,0.976002411,0.972184761,983,0.857777681,33.3365506,0,0.002945727,5.489173215,8.706546287,5.633383082,0.008138352,0,139.6449644,58.51075,0.000487447,0.31508647,36.41025839,-0.80184115,  ,30,0,1,32.76666667
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080,420,84.1166601,0.961794317,39.96327561,0.989497199,0.986760994,816,0.867032426,41.2863119,0.004084975,0.002619142,4.49509799,6.627047794,7.028160159,0.009803922,0,140.5796569,60.50364686,0.000744559,0.36932598,29.30551838,-0.792829265,  ,30,0,1,27.2
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080,420,62.36803322,-0.03815437,35.57101081,0.973919602,0.970321998,856,0.855311379,34.20495658,0.009345794,0.01194361,6.321678832,9.212625,6.407292547,0.009345794,0,140.3224299,59.94465637,0.000545129,0.312429907,47.70014369,-0.796863283,  ,30,0,1,28.53333333
Chimera1102347_HuangBufferBasedAdaptor_Trace_0, ---, 1920x1080,420,76.57569048,0.186852437,38.42961602,0.979096924,0.977744921,827,0.907087715,45.4403523,0.016084039,0,3.269390169,8.737837969,4.672678755,0,0,121.5175333,40.61762996,0.000779299,0.364389359,  ,-0.783577557,  ,30,0,1,27.56666667
Chimera1102347_HuangBufferBasedAdaptor_Trace_1, ---, 1920x1080,420,72.63598293,0.101338321,37.44877939,0.974629192,0.973721626,827,0.909362285,44.91893767,0.021369008,0,3.879858222,9.004702539,4.614102164,0,0,121.3905683,40.6001966,0.000742576,0.342478839,  ,-0.784089299,  ,30,0,1,27.56666667
Chimera1102347_HuangBufferBasedAdaptor_Trace_2, ---, 1920x1080,420,69.76796566,-0.162692926,36.5501455,0.973234088,0.9722566,828,0.897587645,44.49529801,0.015559879,0,4.062154783,9.154108696,4.604653285,0,0,121.3381643,40.5887532,0.000838792,0.349710145,  ,-0.784468973,  ,30,0,1,27.6
Chimera1102347_HuangBufferBasedAdaptor_Trace_3, ---, 1920x1080,420,74.69558681,0.091849038,37.93791026,0.97824901,0.976869737,827,0.901975635,44.92407317,0.015090617,0,3.713940085,8.993845224,4.658000399,0,0,121.4111245,40.60498404,0.000748114,0.364099154,  ,-0.784392213,  ,30,0,1,27.56666667
Chimera1102347_HuangBufferBasedAdaptor_Trace_4, ---, 1920x1080,420,63.70934586,-0.674444069,35.26639512,0.967957585,0.967579935,963,0.898216843,43.42250682,0.006048027,0,5.616117747,9.660896158,3.979165109,0,0,121.0581516,40.08627802,0.000492793,0.337175493,  ,-0.790909585,  ,30,0,1,32.1
Chimera1102347_HuangBufferBasedAdaptor_Trace_5, ---, 1920x1080,420,81.46356111,0.658156276,39.91369956,0.983260931,0.981570455,827,0.918666445,45.99286808,0.016666227,0,2.616643519,8.577133011,4.716344909,0,0,121.8621524,40.64050606,0.00063769,0.39853688,  ,-0.783499335,  ,30,0,1,27.56666667
Chimera1102347_HuangBufferBasedAdaptor_Trace_6, ---, 1920x1080,420,62.74043868,-0.472807522,35.05083957,0.967788289,0.967358377,827,0.887305127,42.85520017,0.005974401,0,6.12981503,9.875906892,4.513783555,0,0,121.1390568,40.55413884,0.00056393,0.340362757,  ,-0.785194933,  ,30,0,1,27.56666667
Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080,420,83.26864588,0.291706365,39.63622213,0.986524844,0.984581707,827,0.907989214,47.2273071,0.02696474,0,2.33425451,8.042935913,4.791590447,0,0,121.8137848,40.67321221,0.000987098,0.365405079,595.0405357,-0.786352866,  ,30,0,1,27.56666667
Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080,420,79.24895129,0.33821401,38.56578486,0.98252107,0.980774757,827,0.904901983,46.38373619,0.022045647,0,2.765503362,8.307256348,4.719040822,0,0,121.6868198,40.64400138,0.001017884,0.36120919,  ,-0.786152769,  ,30,0,1,27.56666667
Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080,420,75.49454848,0.206620769,37.59788983,0.979223995,0.977628552,828,0.909499529,45.45642937,0.019876473,0,3.199663454,8.61575,4.669978478,0,0,121.2693237,40.62168205,0.001021159,0.353949275,  ,-0.785582657,  ,30,0,1,27.6
Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080,420,82.47411021,0.434502178,39.43370771,0.98572601,0.983807441,827,0.912085067,46.9589051,0.022911886,0,2.56913971,8.135510278,4.769693579,0,0,121.8524788,40.67063794,0.001023845,0.367762999,544.772029,-0.785983543,  ,30,0,1,27.56666667
Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080,420,70.46758782,-0.507131002,36.503526,0.974459303,0.973307145,963,0.901744683,44.51468441,0.01295136,0,4.268914081,9.082449637,4.050687913,0,0,121.1484943,40.10755052,0.000758432,0.351796469,  ,-0.790746833,  ,30,0,1,32.1
Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080,420,85.90710115,0.619953398,40.72864947,0.988063155,0.986124433,827,0.92159503,47.33713555,0.025748718,0,2.064518682,8.037856106,4.802873192,0,0,122.2116082,40.69207289,0.000944063,0.408839178,984.3635623,-0.785547678,  ,30,0,1,27.56666667
Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080,420,65.0980451,-0.582558502,35.4578922,0.969021995,0.968479309,827,0.878838646,43.70616074,0.014310605,0,5.299360798,9.361185006,4.536922406,0,0,121.2708585,40.56584516,0.000709794,0.348548972,  ,-0.785257485,  ,30,0,1,27.56666667
Chimera1102347_SimpleThroughputBasedAdaptor_Trace_0, ---, 1920x1080,420,82.70941859,0.217151256,39.31403217,0.986203097,0.984267952,858,0.916336072,47.06473446,0.026316981,0,2.423701084,8.050637529,4.666370303,0,0,121.7249417,40.49864913,0.001112075,0.364463869,557.4888636,-0.789036597,  ,30,0,1,28.6
Chimera1102347_SimpleThroughputBasedAdaptor_Trace_1, ---, 1920x1080,420,78.94511969,0.2859972,38.36091393,0.983029264,0.981181278,827,0.90597289,46.37185595,0.022009807,0,2.760882563,8.300916566,4.724528972,0,0,121.662636,40.65177573,0.001047557,0.363168077,398.1694256,-0.785712842,  ,30,0,1,27.56666667
Chimera1102347_SimpleThroughputBasedAdaptor_Trace_2, ---, 1920x1080,420,74.20675199,-0.008053401,37.19327269,0.978424337,0.976886222,838,0.907332422,45.52259411,0.020799296,0,3.672988425,8.625668258,4.612422518,0,0,121.4295943,40.64602123,0.001028138,0.360453461,  ,-0.787034606,  ,30,0,1,27.93333333
Chimera1102347_SimpleThroughputBasedAdaptor_Trace_3, ---, 1920x1080,420,79.7028105,0.419235539,38.48061538,0.983621354,0.981842131,827,0.912773241,46.64611317,0.025064111,0,2.81071844,8.200139057,4.751009915,0,0,121.5912938,40.65756485,0.001081826,0.362309553,328.0945333,-0.787287594,  ,30,0,1,27.56666667
Chimera1102347_SimpleThroughputBasedAdaptor_Trace_4, ---, 1920x1080,420,65.9614889,-0.811217662,35.57138296,0.970179299,0.969534208,988,0.888860597,45.12890418,0.010975941,0,5.057221994,8.932483806,3.924203451,0,0,121.0506073,40.40210243,0.000791316,0.355192308,  ,-0.791802551,  ,30,0,1,32.93333333
Chimera1102347_SimpleThroughputBasedAdaptor_Trace_5, ---, 1920x1080,420,85.37018034,0.80041383,40.29817399,0.988128224,0.986119236,827,0.914332576,47.39006335,0.023811705,0,2.142770629,8.016230955,4.801561258,0,0,122.0580411,40.68761758,0.000904643,0.385344619,593.3906941,-0.786132177,  ,30,0,1,27.56666667
Chimera1102347_SimpleThroughputBasedAdaptor_Trace_6, ---, 1920x1080,420,62.55276716,-0.795752834,34.97083801,0.966399607,0.966270528,872,0.887695757,43.29821495,0.010150883,0,5.961131995,9.659364679,4.336834645,0,0,120.8979358,40.2917405,0.000527913,0.342591743,  ,-0.78922719,  ,30,0,1,29.06666667
Chimera1102347_VMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080,420,82.00028601,0.416998469,39.34517442,0.985322817,0.983527133,827,0.911903906,46.94648216,0.025995103,0,2.626662636,8.192291415,4.77180133,0,0,121.8222491,40.66967036,0.000989988,0.360302297,882.4427098,-0.786938295,  ,30,0,1,27.56666667
Chimera1102347_VMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080,420,77.9386936,0.120248424,38.39535661,0.980944591,0.97939288,830,0.905599289,45.89010018,0.019738759,0,3.09148012,8.485228916,4.685875639,0,0,121.6108434,40.61551588,0.000885855,0.35586747,  ,-0.786197783,  ,30,0,1,27.66666667
Chimera1102347_VMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080,420,74.29368042,-0.038288749,37.36224245,0.97835104,0.976764301,828,0.904469903,45.04542409,0.018975012,0,3.517857053,8.89522343,4.654943043,0,0,121.294686,40.61091093,0.000984928,0.355845411,  ,-0.785460435,  ,30,0,1,27.6
