Source_file,Ref video,  Resolution, Color_encoding, Aggregate_vmaf, Subject_score
AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080, 420, 80.6731575992, 1.0447940333
AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080, 420, 77.2956900987, 0.702552317468
AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080, 420, 71.5176487469, 0.506091385889
AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080, 420, 79.0241483212, 0.840536887782
AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080, 420, 66.4286011456, -0.00128970147386
AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080, 420, 85.4675747839, 1.1107708948
AsianFusion_OracleVMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080, 420, 62.832837473, 0.0074955350028
AsianFusion_SimpleThroughputBasedAdaptor_Trace_0, ---, 1920x1080, 420, 80.057896579, 1.09379449898
AsianFusion_SimpleThroughputBasedAdaptor_Trace_1, ---, 1920x1080, 420, 75.1890074062, 0.788636965398
AsianFusion_SimpleThroughputBasedAdaptor_Trace_2, ---, 1920x1080, 420, 71.0627914185, 0.553772786977
AsianFusion_SimpleThroughputBasedAdaptor_Trace_3, ---, 1920x1080, 420, 77.7478301374, 0.88401478751
AsianFusion_SimpleThroughputBasedAdaptor_Trace_4, ---, 1920x1080, 420, 66.3051164054, -0.130819809555
AsianFusion_SimpleThroughputBasedAdaptor_Trace_5, ---, 1920x1080, 420, 84.0877280496, 1.22160542364
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6, ---, 1920x1080, 420, 64.4176306611, -0.173589451458
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080, 420, 78.3673812313, 0.805873066793
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080, 420, 78.1868429325, 0.865733359609
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080, 420, 69.3913537757, 0.557296824839
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080, 420, 78.2184065928, 0.792633819229
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080, 420, 65.3716394399, -0.309888918266
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080, 420, 84.1166600963, 0.961794317143
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080, 420, 62.3680332152, -0.038154370102
Chimera1102347_HuangBufferBasedAdaptor_Trace_0, ---, 1920x1080, 420, 76.5756904846, 0.186852437201
Chimera1102347_HuangBufferBasedAdaptor_Trace_1, ---, 1920x1080, 420, 72.6359829305, 0.101338320645
Chimera1102347_HuangBufferBasedAdaptor_Trace_2, ---, 1920x1080, 420, 69.7679656578, -0.162692926326
Chimera1102347_HuangBufferBasedAdaptor_Trace_3, ---, 1920x1080, 420, 74.6955868079, 0.0918490380741
Chimera1102347_HuangBufferBasedAdaptor_Trace_4, ---, 1920x1080, 420, 63.7093458618, -0.67444406903
Chimera1102347_HuangBufferBasedAdaptor_Trace_5, ---, 1920x1080, 420, 81.4635611068, 0.658156276371
Chimera1102347_HuangBufferBasedAdaptor_Trace_6, ---, 1920x1080, 420, 62.7404386805, -0.472807521831
Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080, 420, 83.2686458826, 0.29170636466
Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080, 420, 79.2489512904, 0.338214010168
Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080, 420, 75.494548483, 0.20662076862
Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080, 420, 82.4741102129, 0.434502178214
Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080, 420, 70.4675878167, -0.507131001546
Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080, 420, 85.9071011511, 0.619953397941
Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080, 420, 65.0980451016, -0.582558501971
Chimera1102347_SimpleThroughputBasedAdaptor_Trace_0, ---, 1920x1080, 420, 82.7094185856, 0.217151256106
Chimera1102347_SimpleThroughputBasedAdaptor_Trace_1, ---, 1920x1080, 420, 78.945119692, 0.285997200012
Chimera1102347_SimpleThroughputBasedAdaptor_Trace_2, ---, 1920x1080, 420, 74.2067519862, -0.0080534010752
Chimera1102347_SimpleThroughputBasedAdaptor_Trace_3, ---, 1920x1080, 420, 79.7028105014, 0.41923553923
Chimera1102347_SimpleThroughputBasedAdaptor_Trace_4, ---, 1920x1080, 420, 65.961488901, -0.811217662205
Chimera1102347_SimpleThroughputBasedAdaptor_Trace_5, ---, 1920x1080, 420, 85.370180338, 0.800413830194
Chimera1102347_SimpleThroughputBasedAdaptor_Trace_6, ---, 1920x1080, 420, 62.5527671635, -0.795752834262
Chimera1102347_VMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080, 420, 82.0002860065, 0.416998468735
Chimera1102347_VMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080, 420, 77.9386936027, 0.120248424201
Chimera1102347_VMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080, 420, 74.2936804218, -0.038288749272
Chimera1102347_VMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080, 420, 79.701534824, -0.0870366892937
Chimera1102347_VMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080, 420, 68.3278567668, -0.785739817116
Chimera1102347_VMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080, 420, 86.9842190307, 0.730074841983
Chimera1102347_VMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080, 420, 64.5870779415, -0.752371642325
Chimera1102353_HuangBufferBasedAdaptor_Trace_0, ---, 1920x1080, 420, 78.3930496581, 0.30848973684
Chimera1102353_HuangBufferBasedAdaptor_Trace_1, ---, 1920x1080, 420, 74.5948730547, 0.0124763322454
Chimera1102353_HuangBufferBasedAdaptor_Trace_2, ---, 1920x1080, 420, 72.5914802409, -0.258690159717
Chimera1102353_HuangBufferBasedAdaptor_Trace_3, ---, 1920x1080, 420, 78.9170931556, 0.0064901249526
Chimera1102353_HuangBufferBasedAdaptor_Trace_4, ---, 1920x1080, 420, 70.004082089, -0.631626755154
Chimera1102353_HuangBufferBasedAdaptor_Trace_5, ---, 1920x1080, 420, 81.2140480051, 0.525691116043
Chimera1102353_HuangBufferBasedAdaptor_Trace_6, ---, 1920x1080, 420, 67.9543278614, -0.45306737041
Chimera1102353_OracleVMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080, 420, 86.5088341106, 0.550338811663
Chimera1102353_OracleVMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080, 420, 84.026079092, 0.217284153522
Chimera1102353_OracleVMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080, 420, 79.8184856823, 0.180426911017
Chimera1102353_OracleVMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080, 420, 85.4508474816, 0.516299790764
Chimera1102353_OracleVMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080, 420, 72.9746096239, -0.393300708618
Chimera1102353_OracleVMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080, 420, 89.0494603394, 0.774328550397
Chimera1102353_OracleVMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080, 420, 71.1641607892, -0.0145226317176
Chimera1102353_SimpleThroughputBasedAdaptor_Trace_0, ---, 1920x1080, 420, 85.4433120123, 0.197654687969
Chimera1102353_SimpleThroughputBasedAdaptor_Trace_1, ---, 1920x1080, 420, 82.6945888283, 0.452941298849
Chimera1102353_SimpleThroughputBasedAdaptor_Trace_2, ---, 1920x1080, 420, 76.6193377496, 0.260456417006
Chimera1102353_SimpleThroughputBasedAdaptor_Trace_3, ---, 1920x1080, 420, 81.698267312, 0.51606459972
Chimera1102353_SimpleThroughputBasedAdaptor_Trace_4, ---, 1920x1080, 420, 69.074180486, -0.462481732733
Chimera1102353_SimpleThroughputBasedAdaptor_Trace_5, ---, 1920x1080, 420, 88.0581637933, 0.77547499578
Chimera1102353_SimpleThroughputBasedAdaptor_Trace_6, ---, 1920x1080, 420, 68.4790319081, -0.122623102645
Chimera1102353_VMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080, 420, 84.3329079301, 0.291271514863
Chimera1102353_VMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080, 420, 81.5795072709, 0.268742930735
Chimera1102353_VMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080, 420, 78.7647790094, 0.151367009626
Chimera1102353_VMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080, 420, 83.0006963916, 0.206145294458
Chimera1102353_VMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080, 420, 71.0362955849, -0.606535596954
Chimera1102353_VMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080, 420, 88.3374020089, 0.526129759649
Chimera1102353_VMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080, 420, 71.3464498903, -0.164861208982
CosmosLaundromat_HuangBufferBasedAdaptor_Trace_0, ---, 1920x1080, 420, 60.0595293024, 0.613678538287
CosmosLaundromat_HuangBufferBasedAdaptor_Trace_1, ---, 1920x1080, 420, 60.6242499449, 0.619412408807
CosmosLaundromat_HuangBufferBasedAdaptor_Trace_2, ---, 1920x1080, 420, 51.7518100049, 0.11498417158
CosmosLaundromat_HuangBufferBasedAdaptor_Trace_3, ---, 1920x1080, 420, 56.7831452723, 0.508501668436
CosmosLaundromat_HuangBufferBasedAdaptor_Trace_4, ---, 1920x1080, 420, 44.0176024934, -0.661390204351
CosmosLaundromat_HuangBufferBasedAdaptor_Trace_5, ---, 1920x1080, 420, 65.6712909234, 0.680731707253
CosmosLaundromat_HuangBufferBasedAdaptor_Trace_6, ---, 1920x1080, 420, 38.3184710578, -0.558738931343
CosmosLaundromat_OracleVMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080, 420, 68.9780052238, 0.683198690603
CosmosLaundromat_OracleVMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080, 420, 61.8426935773, 0.683856636508
CosmosLaundromat_OracleVMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080, 420, 55.8225737442, 0.421518674087
CosmosLaundromat_OracleVMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080, 420, 66.5535630898, 0.660061151668
CosmosLaundromat_OracleVMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080, 420, 49.3729239222, -0.562946531592
CosmosLaundromat_OracleVMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080, 420, 76.6121903236, 1.05042562504
CosmosLaundromat_OracleVMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080, 420, 43.0714994706, -0.490313639365
CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_0, ---, 1920x1080, 420, 69.3013613578, 0.245026078311
CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_1, ---, 1920x1080, 420, 61.7818254693, 0.388021032359
CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_2, ---, 1920x1080, 420, 55.3157687401, 0.0503706571741
CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_3, ---, 1920x1080, 420, 64.9273988922, 0.365051940881
CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_4, ---, 1920x1080, 420, 48.2760940007, -0.61073117821
CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_5, ---, 1920x1080, 420, 76.5927401955, 0.976282960187
CosmosLaundromat_SimpleThroughputBasedAdaptor_Trace_6, ---, 1920x1080, 420, 41.7765443924, -0.769997589511
CosmosLaundromat_VMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080, 420, 67.2933557674, 0.423416755181
CosmosLaundromat_VMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080, 420, 61.0924703035, 0.661918593761
CosmosLaundromat_VMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080, 420, 54.7542611617, 0.067746324563
CosmosLaundromat_VMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080, 420, 62.7348572846, 0.481015055911
CosmosLaundromat_VMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080, 420, 46.0944853728, -0.598083800068
CosmosLaundromat_VMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080, 420, 76.7118145007, 1.06529100748
CosmosLaundromat_VMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080, 420, 42.4389051537, -0.659409978183
ElFuenteDance_HuangBufferBasedAdaptor_Trace_0, ---, 1920x1080, 420, 59.898307387, -0.118730958424
ElFuenteDance_HuangBufferBasedAdaptor_Trace_1, ---, 1920x1080, 420, 55.1698296337, -0.111061598128
ElFuenteDance_HuangBufferBasedAdaptor_Trace_2, ---, 1920x1080, 420, 43.963742298, -0.567395971183
ElFuenteDance_HuangBufferBasedAdaptor_Trace_3, ---, 1920x1080, 420, 53.018056796, -0.0918543031394
ElFuenteDance_HuangBufferBasedAdaptor_Trace_4, ---, 1920x1080, 420, 36.6445091293, -0.992922557343
ElFuenteDance_HuangBufferBasedAdaptor_Trace_5, ---, 1920x1080, 420, 65.4304887148, 0.266219638591
ElFuenteDance_HuangBufferBasedAdaptor_Trace_6, ---, 1920x1080, 420, 34.6357202799, -1.15797510696
ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080, 420, 66.8986389645, -0.0430459534431
ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080, 420, 58.4505607826, -0.0938405840882
ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080, 420, 48.6842986347, -0.483932885904
ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080, 420, 64.8519541414, -0.070181634079
ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080, 420, 41.6033277346, -1.04359477525
ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080, 420, 76.4580138301, 0.300396620254
ElFuenteDance_OracleVMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080, 420, 34.6357202799, -1.22844842299
ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_0, ---, 1920x1080, 420, 66.7365458147, -0.127247856057
ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_1, ---, 1920x1080, 420, 57.4405904741, -0.230559403872
ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_2, ---, 1920x1080, 420, 44.3725906676, -0.668983800412
ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_3, ---, 1920x1080, 420, 57.7995125879, -0.506739276424
ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_4, ---, 1920x1080, 420, 35.9783672519, -1.09188384923
ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_5, ---, 1920x1080, 420, 75.4512739134, 0.515569806122
ElFuenteDance_SimpleThroughputBasedAdaptor_Trace_6, ---, 1920x1080, 420, 34.6357202799, -1.12522449624
ElFuenteDance_VMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080, 420, 63.3803271486, -0.322307454985
ElFuenteDance_VMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080, 420, 58.1070741537, -0.242175472935
ElFuenteDance_VMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080, 420, 47.3571764408, -0.712211360504
ElFuenteDance_VMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080, 420, 60.4999653128, -0.508750246814
ElFuenteDance_VMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080, 420, 40.5206567697, -1.09156942521
ElFuenteDance_VMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080, 420, 74.9570357484, 0.207777460665
ElFuenteDance_VMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080, 420, 34.6357202799, -1.14048611541
ElFuenteMask_HuangBufferBasedAdaptor_Trace_0, ---, 1920x1080, 420, 60.2923806239, 0.1935723584
ElFuenteMask_HuangBufferBasedAdaptor_Trace_1, ---, 1920x1080, 420, 59.2855707146, 0.18287049765
ElFuenteMask_HuangBufferBasedAdaptor_Trace_2, ---, 1920x1080, 420, 52.3480622026, -0.0849239945595
ElFuenteMask_HuangBufferBasedAdaptor_Trace_3, ---, 1920x1080, 420, 59.8474542284, 0.0510605637065
ElFuenteMask_HuangBufferBasedAdaptor_Trace_4, ---, 1920x1080, 420, 42.5924585199, -0.790661870462
ElFuenteMask_HuangBufferBasedAdaptor_Trace_5, ---, 1920x1080, 420, 69.1961761419, 0.362229617008
ElFuenteMask_HuangBufferBasedAdaptor_Trace_6, ---, 1920x1080, 420, 38.1406676548, -0.480220287306
ElFuenteMask_OracleVMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080, 420, 74.8770937469, 0.59451983371
ElFuenteMask_OracleVMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080, 420, 67.658815594, 0.354535875361
ElFuenteMask_OracleVMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080, 420, 56.9993417889, -0.0612600608168
ElFuenteMask_OracleVMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080, 420, 73.4170702055, 0.376975533882
ElFuenteMask_OracleVMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080, 420, 48.7040158048, -0.690060096536
ElFuenteMask_OracleVMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080, 420, 83.9270765144, 1.08197353126
ElFuenteMask_OracleVMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080, 420, 41.1648970515, -0.489528443706
ElFuenteMask_SimpleThroughputBasedAdaptor_Trace_0, ---, 1920x1080, 420, 72.6206177486, 0.313106259014
ElFuenteMask_SimpleThroughputBasedAdaptor_Trace_1, ---, 1920x1080, 420, 65.9820393151, 0.357286271525
ElFuenteMask_SimpleThroughputBasedAdaptor_Trace_2, ---, 1920x1080, 420, 54.606868083, -0.150227601176
ElFuenteMask_SimpleThroughputBasedAdaptor_Trace_3, ---, 1920x1080, 420, 69.5171487397, 0.367165795737
ElFuenteMask_SimpleThroughputBasedAdaptor_Trace_4, ---, 1920x1080, 420, 46.0828938739, -0.611619122386
ElFuenteMask_SimpleThroughputBasedAdaptor_Trace_5, ---, 1920x1080, 420, 82.4007638064, 0.930062292356
ElFuenteMask_SimpleThroughputBasedAdaptor_Trace_6, ---, 1920x1080, 420, 41.8959473893, -0.581282014526
ElFuenteMask_VMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080, 420, 71.600252792, 0.368365349613
ElFuenteMask_VMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080, 420, 64.0145012256, 0.382369276445
ElFuenteMask_VMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080, 420, 56.1650529145, -0.0796558035806
ElFuenteMask_VMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080, 420, 71.4437866372, -0.033785556415
ElFuenteMask_VMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080, 420, 48.252231199, -0.613705221185
ElFuenteMask_VMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080, 420, 83.0371643409, 0.912483955491
ElFuenteMask_VMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080, 420, 40.9118610968, -0.637649712093
GTA_HuangBufferBasedAdaptor_Trace_0, ---, 1920x1080, 420, 45.5862365303, -0.299791079315
GTA_HuangBufferBasedAdaptor_Trace_1, ---, 1920x1080, 420, 42.1656974071, -0.517979136751
GTA_HuangBufferBasedAdaptor_Trace_2, ---, 1920x1080, 420, 35.2535491199, -0.763318977941
GTA_HuangBufferBasedAdaptor_Trace_3, ---, 1920x1080, 420, 41.7435338395, -0.201643487155
GTA_HuangBufferBasedAdaptor_Trace_4, ---, 1920x1080, 420, 27.6398006666, -1.1793008163
GTA_HuangBufferBasedAdaptor_Trace_5, ---, 1920x1080, 420, 53.2089651704, -0.113796864258
GTA_HuangBufferBasedAdaptor_Trace_6, ---, 1920x1080, 420, 23.697650912, -1.16297053506
GTA_OracleVMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080, 420, 51.3773302434, -0.261214731162
GTA_OracleVMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080, 420, 45.8907273297, -0.534948151399
GTA_OracleVMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080, 420, 39.6209583474, -0.741831095966
GTA_OracleVMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080, 420, 50.0486568865, -0.182100019041
GTA_OracleVMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080, 420, 32.6363771459, -1.23294692316
GTA_OracleVMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080, 420, 59.313634195, 0.0857165448503
GTA_OracleVMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080, 420, 28.284622309, -1.04730829344
GTA_SimpleThroughputBasedAdaptor_Trace_0, ---, 1920x1080, 420, 49.5650505949, -0.26267440627
GTA_SimpleThroughputBasedAdaptor_Trace_1, ---, 1920x1080, 420, 44.4564990221, -0.604789749136
GTA_SimpleThroughputBasedAdaptor_Trace_2, ---, 1920x1080, 420, 34.0134038527, -1.09027794956
GTA_SimpleThroughputBasedAdaptor_Trace_3, ---, 1920x1080, 420, 43.6649260186, -0.58911631502
GTA_SimpleThroughputBasedAdaptor_Trace_4, ---, 1920x1080, 420, 25.787909391, -1.386480587
GTA_SimpleThroughputBasedAdaptor_Trace_5, ---, 1920x1080, 420, 57.4612604051, 0.129940397048
GTA_SimpleThroughputBasedAdaptor_Trace_6, ---, 1920x1080, 420, 23.498511656, -1.27368475059
GTA_VMAFViterbiQualityBasedAdaptor_Trace_0, ---, 1920x1080, 420, 49.9115843589, -0.468241353616
GTA_VMAFViterbiQualityBasedAdaptor_Trace_1, ---, 1920x1080, 420, 43.748321333, -0.650944378471
GTA_VMAFViterbiQualityBasedAdaptor_Trace_2, ---, 1920x1080, 420, 39.4781466428, -0.759034614443
GTA_VMAFViterbiQualityBasedAdaptor_Trace_3, ---, 1920x1080, 420, 45.9554176761, -0.514033739206
GTA_VMAFViterbiQualityBasedAdaptor_Trace_4, ---, 1920x1080, 420, 31.1699728543, -1.36178176444
GTA_VMAFViterbiQualityBasedAdaptor_Trace_5, ---, 1920x1080, 420, 58.4606893863, 0.106187844945
GTA_VMAFViterbiQualityBasedAdaptor_Trace_6, ---, 1920x1080, 420, 27.1954774695, -1.30459143345
MeridianConversation_HuangBufferBasedAdaptor_Trace_0, ---, 1920x1080, 420, 85.6919010756, 0.840097304611
MeridianConversation_HuangBufferBasedAdaptor_Trace_1, ---, 1920x1080, 420, 83.5861939011, 0.635024137324
MeridianConversation_HuangBufferBasedAdaptor_Trace_2, ---, 1920x1080, 420, 81.4303355952, 0.445280308983
